pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_DN,0.00127937194546974,0.00724779083526579,0.45505986738723,0.622931244380979,1.21104556881323,194,HGF|NPR3|MYC|SOCS3|LPL|SLC7A6|LRRC59|PPRC1|CDKN1A|CCL22|MAFF|EPHA2|LPAR1|OSMR|SPSB1|DUSP6|TUBB6|LAMA2|FST|AMOTL2|ARG2|ETF1|SNRK|PDE4DIP|AREG|IDH3A|ELN|EIF6|CSNK1E|EIF3J|GSTA3|BMP2|PLIN2|ADM|LYVE1|ATF4|CCDC71L|UBE2G2|ARL4D|FBXO15|NFIL3|ZBTB16|MT2A|PTPN11|PLA2G12A|KPNA2|SEMA5A|LEPR|CKMT2|ECHS1|RIOK2|IL1RAP|HSPA5|NDE1|MAN1A2|SLC30A7|CAPN2|PRDX6|MTA1|OXSR1|RHOU|GDPD1|DAPK1|HSD11B1|DYRK1A|PRKAR2A|ANLN|MAPK1|KCTD10|GSPT1,"HGF, NPR3, MYC, SOCS3, LPL"
GSE20715_0H_VS_24H_OZONE_TLR4_KO_LUNG_UP,0.00784661089528252,0.0257605716184747,0.380730400722792,0.601189599894328,1.16852228362377,191,FBLN5|RASD2|HOXA5|ANO1|IL7R|PRDM1|DDX42|LAMA3|EPB41L5|FUS|PTPRE|NRP2|DAPK2|TMEM143|PLEKHA6|LYSMD2|ICOSLG|PLXDC1|CMTM7|MMP11|GLCCI1|PTP4A3|NR1D1|CLN6|SLC1A5|GAMT|GREM2|ST8SIA2|PPIF|MCUB|SMIM8|G0S2|TEX261|B3GNT9|TK2|WDR6|METRN|SIDT1|JARID2|GUK1|CD3G|TENT5C|CNR2|EVA1A|PYCARD|DBP|KLRD1|AFG1L|TPST1|RERE|CD247|PLIN3|GASK1B|ECRG4|PLAC8|HFE|CIRBP|PLCE1|C19orf48|PNLIPRP1|OAS1|ADD1|EXOSC8|DDX59|FAM174B|FAIM|PRKCB|VIPAS39|RRM2B|SPATA13|BEX2|SERPINB1|LAT|RDH14|PARP12|FABP3|RGS2,"FBLN5, RASD2, HOXA5, ANO1, IL7R"
GSE20715_0H_VS_48H_OZONE_LUNG_DN,0.000874670144021558,0.00574311717206608,0.477270815362862,0.623028808740258,1.21107614530871,195,IL6|NPR3|PTGS2|PHLDA1|SOCS3|CEBPB|SLC7A6|GFPT2|CDKN1A|CTPS1|PDE4B|BUB1|MGP|CRELD1|SPSB1|LUZP1|RANBP1|CLIP4|MMP3|FST|HSPA4L|ERRFI1|TRMT1L|SYNCRIP|LDHA|AREG|SPC25|NASP|RBP4|CCT6A|RBM15|PA2G4|ATG16L1|ASF1B|SEBOX|STAM|RPS2|CCNA2|KIF20A|DYNLL1|CENPA|TK1|CEP55|SEC61B|PTHLH|HSPA5|TOP1|PCLAF|PRDX6|RRM2|RHOU|BPNT1|PBK|DAPK1|TOP2A|ILF2|PALS2|YIPF7|ANLN|SPHK2,"IL6, NPR3, PTGS2, PHLDA1, SOCS3"
GSE20715_0H_VS_48H_OZONE_TLR4_KO_LUNG_DN,0.000137170466073809,0.0015949749658988,0.518848077743792,0.642913041597036,1.24989233913293,194,EREG|IL33|PHLDA1|HNRNPAB|MYC|SOCS3|GJA1|LTV1|BYSL|LRRC59|PPRC1|AACS|SFPQ|CDKN1A|CCL22|HEATR1|STK40|EPHA2|EIF2S1|BUB1|OSMR|METTL1|RANBP1|EIF3A|LDHA|TTK|AREG|IGF1|COX19|ELN|EIF6|UAP1|STAM|DNAJC21|ADM|KDELR3|UBE2G2|TFRC|MDN1|KIF20A|MCFD2|PRPF38B|NFIL3|SYVN1|MSMO1|S100A6|KPNA2|CYP7B1|TMEM39A|DDX39A|TK1|CEP55|S100A14|ST13|LITAF|TNC|CISH|RRM2|CCT7|RHOU|BPNT1|PBK|TRAF3,"EREG, IL33, PHLDA1, HNRNPAB, MYC"
GSE20715_0H_VS_6H_OZONE_LUNG_DN,0.000198385859103917,0.00206524766144078,0.518848077743792,0.635355392202738,1.23498870287167,196,NPR3|NAP1L1|SOCS3|FRMD6|TCERG1|SLC7A6|AMACR|SLC43A3|SASH1|EPHA2|NUS1|OSMR|DUSP6|TMEM135|SLC6A20|CLIP4|WDR54|ERRFI1|SNRK|DDX3X|AREG|ZFP57|KHDC4|RBM15|RGS9|ITGA6|SLC38A2|YBX1|SPEN|INPP5D|FGFBP1|PELI2|PFKFB3|TRIB1|MT2A|DUSP7|WDR33|CDYL|LEPR|APCDD1|STOM|RIOK2|CPSF4|DPYSL4|FAM13C|TOP1|EFNB1|ACVR1B|NUP88|S1PR1|TIMM23|MSANTD3|PLD1|PRDX6|SST,"NPR3, NAP1L1, SOCS3, FRMD6, TCERG1"
GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_UP,0.000307593650115447,0.00283825049879253,0.49849310876659,0.633590486036917,1.23093503247991,188,SERPINF1|PRELP|SRPX|AXL|RNF4|EDNRB|CHST2|EPHA3|RRP15|PMP22|KCNJ5|PRKAR1B|POLR1E|KIAA1191|AREG|ATP1B3|CFAP298|IKZF1|NOP56|JKAMP|PLXNC1|KCNJ11|LAIR1|KIF20A|EXOSC2|EPB41L2|BCL2|IL18BP|RCAN1|EXOSC10|SERTAD3|ADD3|COPZ2|GPR89B|CDK5R1|PRPSAP2|RIOK2|NT5C2|HSPA5|CBY1|SH2D1B|UBLCP1|TYRO3|ITM2B|LCN8|PCYOX1|SLC31A2|GHDC|ITGAL,"SERPINF1, PRELP, SRPX, AXL, RNF4"
GSE20715_WT_VS_TLR4_KO_LUNG_UP,0.00524251498949909,0.0198303827863661,0.407017918923954,0.604693593545791,1.17543519030052,195,FBLN5|SLC6A14|PTGS2|NT5E|ANO1|CHST2|SAMSN1|ANXA1|ADGRE5|RCL1|PIK3R1|EPAS1|JAK1|IL2RG|TCF21|PCOLCE2|RND3|RANBP1|KIAA1191|GATAD2A|CLIC4|IDH3A|RBP4|RMND1|TACSTD2|TBC1D19|PLXNC1|MBNL1|SCFD1|CRYAB|ASPN|ATP11C|TSPAN2|KRCC1|GNA14|COPZ2|CD9|MAP2K1|HSPA5|ST13|CRIPT|LRRC8C|GLMP|ITM2B|CD53|SEMA3E|GASK1B|HSD11B1|UBE2D3|ARL1|CYTH3|PRKAR2A|MAPK1|KCTD10|GSPT1,"FBLN5, SLC6A14, PTGS2, NT5E, ANO1"
GSE20727_CTRL_VS_ROS_INHIBITOR_TREATED_DC_DN,0.0103873508153711,0.0314721226197066,0.380730400722792,0.594484062009952,1.15571078872704,193,DUSP5|SELENOS|SRGN|SLC43A3|TGM2|PRDM1|PRELID1P6|TRAM2|BUB1|RHOQ|JCHAIN|PRDX5|SLCO3A1|CDV3|DBI|ITGAX|ASPM|POP1|SCD|LAP3|CAMK4|RCC2|NRBP1|TJP2|GLT8D1|SLC38A5|EDEM2|RAE1|DCLRE1A|ARPC5|ARID5A|TRIB1|CCNB1|ACAA2|RCBTB2|SEC61B|ESCO2|GCSAM|SLAMF7|RALY|RNFT2|CPSF7|ITGAL|SLC9A7|PRR11|SEMA4A|BIN2|RRM2|IGHV4OR15-8|JAKMIP1|UBE4A|CENPE|VANGL1|TOP2A|GTF2I|RFTN1|COX7A2|CIAO2A|ZCRB1|CCDC28A|SEC61A1|NSUN7|ATP11A|SNRPD2|CENPU|NAPA|CHAD|CBLL1|ADD1|NDUFB3|MUL1|XBP1|DOT1L|TOP3A|BUD13|PIM1|MYBL2|GNG2|UBE2R2|CDCA7L|TESPA1|SERPINB1,"DUSP5, SELENOS, SRGN, SLC43A3, TGM2"
GSE20727_H2O2_VS_ROS_INHIBITOR_TREATED_DC_UP,0.00194242145350745,0.00986806811416924,0.45505986738723,0.616308725299571,1.1981391740043,193,GPR183|BASP1|SMURF1|IL7R|VCAN|SIK1|RASSF3|CCR7|TP53BP2|PAG1|EEF1D|TMEM64|IL6ST|DENND2C|RNF24|DDX3X|IER5|IL4R|GAPVD1|CALCRL|SMC6|CDKN1B|PPP3CA|ITGA6|LRRC39|H3C14|ATP8A1|RUNDC3B|SMIM4|ATP10D|FAM102B|USP12|RARA|CARD6|LAIR1|LEMD3|SESN1|NRIP1|VPS37B|RREB1|TMEM108|ADD3|RCBTB2|DIPK1A|ZFP36L2|DZIP1|PTGER4|BICD2|DNAI4|MREG|MTURN|NFRKB|ZNF471|IGIP|GALNT10|RCAN3|SPATA6|XPO4|AMER1|PKD2L2|ZNF263|ALG2|MOSMO|RPP40,"GPR183, BASP1, SMURF1, IL7R, VCAN"
GSE20727_ROS_INH_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP,0.00364431319379802,0.0154392120697252,0.431707695803346,0.607668812786442,1.18087859959878,190,SOCS3|SERPINB9|BASP1|IL7R|MYO1G|SLC2A3|BTG2|RBMS1|STK35|LAMB3|IRS1|SNX9|TUBA1C|NABP1|ARG2|BCL7B|ITGB5|TUBB4B|GK3P|PLTP|JMJD6|CDKN1B|CCDC47|FAM114A1|SLC16A7|CXCL13|INTS12|XRN2|MCOLN1|GTF2F1|KIFBP|ADM|CARD6|METRNL|SHB|FRMD4A|LAIR1|PFKFB3|SMIM12|SH3PXD2B|CHMP4A|TRIB1|DLGAP1-AS1|ADAP2|BCAP29|STOM|MIR22HG|VPS26A|TIGAR|PRDM2|GALNT10|H3-3B|CD53|HS3ST1|ARL13B|VPS37A|PLEKHA3|FAM20A|C2CD3,"SOCS3, SERPINB9, BASP1, IL7R, MYO1G"
GSE20754_WT_VS_TCF1_KO_MEMORY_CD8_TCELL_UP,5.77221819748575e-06,0.000152838299229079,0.610526878385931,0.664830327801963,1.29233213518125,195,NR4A3|RASSF8|ST3GAL1|SWAP70|GTPBP4|NR4A1|BASP1|RHOF|SLC7A1|MAP4K4|MAFF|ZBTB21|EPHA2|PTX3|SAMD4A|PPP1R15A|DUSP1|DPH2|ANXA5|CHTOP|RNF24|GADD45B|ETF1|MAFK|CWC25|CSRNP1|GLIPR1|IER5|ABL2|KLF6|CD40|ZBTB39|AMZ2|HNRNPDL|ETS2|NFKBIB|ADNP2|TNFAIP3|ZNF546|ZEB1|RELB|ADM|MMP12|ATP6V1C1|VPS37B|MAP1LC3A|ARID5A|TACC2|SPRTN|ARPC5L|ARHGEF3|MARCHF5|CRTC2|SMG5|AARS1|LAMTOR3|YJU2|PIM3|NAT14|TMEM256|YTHDC1|TNIP1|THAP6,"NR4A3, RASSF8, ST3GAL1, SWAP70, GTPBP4"
GSE21033_1H_VS_12H_POLYIC_STIM_DC_UP,0.000162110026722544,0.00179500011407326,0.518848077743792,0.642526828846575,1.24549320967237,173,DUSP5|RASGRP1|OLFML3|UCK2|DCK|NR4A1|MPP1|URB2|TUBB2B|ITPKB|BTG2|ANO6|EZR|ANXA5|IGF1R|ERRFI1|TTPAL|PPP1R3B|ATL1|MGAT1|MBNL2|GLCCI1|PTP4A3|ITGA6|MAFB|NFATC2|DNAJC6|UTP25|SPEN|ZEB1|MBNL1|MPRIP|PFKFB3|ARHGAP31|NRIP1|TACC2|RNF169|FMNL2|AGBL5|PPM1H|RORC|NFKB2|USP42|TCOF1|REC8|ID3|SYT14|PYCARD|RRAGD|CLDN4|SLC9A7|FAM161B|LCA5|CD247|ENDOU|AHDC1|FLVCR1|CBL|USP7|PER1|CYFIP2|DCLRE1C|TLE6,"DUSP5, RASGRP1, OLFML3, UCK2, DCK"
GSE21033_1H_VS_24H_POLYIC_STIM_DC_DN,0.000856352613825833,0.00570745545083374,0.477270815362862,0.632630411090072,1.22462118197414,165,SRPX|HADH|SELENOS|IL7R|MYO1G|RRP15|RASSF3|LCP1|CTPS2|SLFN5|TBC1D32|NICN1|EEF1D|TMEM25|GID4|MMP3|DYRK2|NOL12|IPO4|S100A10|HEXB|LGMN|NOB1|CRLF2|IKZF2|ATP1B3|TECR|EIF3H|AFDN|CNPPD1|ALAS1|C19orf12|OXCT1|PUS1|PRDX3|LEPROTL1|GBP2|TTC9B|NUP210L|SLC25A5|MTURN|BAIAP3|RIPPLY3|ITM2B|CD53|COX7A2L|BCKDHB|POLDIP2|FXYD5|ZFP36L1,"SRPX, HADH, SELENOS, IL7R, MYO1G"
GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN,0.00197941884935215,0.00996252958062362,0.431707695803346,0.63340747430398,1.22197600186492,142,FGF7|PRELP|OLFML3|RASA4|SIK1|ZFP36|PI15|SLC16A12|TMEM25|ETV4|MMP3|SLCO3A1|KRT222|IGF1R|GABRA1|SAMD3|PAQR8|CD177|NPC1L1|ZFYVE27|TMEM8B|RASGRP3|GRAMD2A|SLC38A8|CSRNP3|RBMY1A1|PRRG2|STEAP4|FGD5|NAT14|C5AR1|GALNT10|CLDN4|CASTOR1|TMEM63C|LHX4,"FGF7, PRELP, OLFML3, RASA4, SIK1"
GSE21033_CTRL_VS_POLYIC_STIM_DC_12H_DN,0.000173446213487219,0.00187784433802162,0.518848077743792,0.638469210945083,1.24122041701922,193,KIT|PTGS2|TWNK|CHD1|ABL1|ME1|CEP135|HEATR1|WDR43|RHOQ|NKAPD1|TGIF1|UTP11|RND3|CHST15|KLHL21|LDHA|SERGEF|SP3|MCTP1|CTSC|ZFP69B|CAMSAP2|PABPC4|GMPS|RUNDC3B|ZNF518A|AKIP1|RALA|FAF2|PELI2|PRCC|SAGE1|CRTAM|ATP6V1C1|AKR7A2|DOCK10|OXSM|MT1X|TTC33|TMEM39A|FLAD1|MSRA|MTRR|TERF1|SUPV3L1|RCBTB2|QRICH1|MAP2K1|IL1RAP|PTTG3P|CEP70|CCDC68|YTHDC1|ZNF302|GALC|PLD1|HDAC2|SOCS5|RUVBL1|EFR3A,"KIT, PTGS2, TWNK, CHD1, ABL1"
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_DN,0.000892987677723624,0.00583977981995906,0.477270815362862,0.622798555650781,1.2106285672511,195,SVEP1|THBS2|NCS1|ACSL5|CEBPB|IL1R2|THBS4|EIF4A1|PPRC1|GRAMD2B|PPARD|BAZ1A|SFPQ|TCF7|RBMS1|YBX3|DYRK2|CDV3|SPTBN4|BZW1|SLC25A15|CD59|B3GAT1|PLEKHM1|PI3|NFKB1|DDR2|ZPR1|JUNB|SLC38A2|GSTA3|NFKBIB|PSPN|DOCK9|SACS|PFKFB3|SLC27A2|LMNA|TMEM39A|MARCHF5|FGGY|NFKB2|REL|RGS17|GPM6A|NEUROD1|DGCR5|ACVR1B|CHMP1B|OR1F2P|RIPPLY3|NTRK1|H3-3B|NCLN|MEIS3P1|SFSWAP|CD247|MAPKAPK2|PITPNA|PHLPP2|USP7|SIRT6,"SVEP1, THBS2, NCS1, ACSL5, CEBPB"
GSE21033_CTRL_VS_POLYIC_STIM_DC_6H_UP,2.35967158552559e-05,0.000437122432117136,0.575610261071129,0.654108541482498,1.27112460307044,190,IL6|NCS1|RABGEF1|ACSL5|OSR2|NT5E|DDX21|IL1R2|IL7R|EIF4A1|DHX15|PPARD|SFPQ|PRDM1|NPC1|CEP135|TSPAN1|PPFIBP1|FBXO28|DYRK2|ZBTB43|NABP1|ANXA5|CDV3|SIRPA|SLC25A15|DNTTIP2|B3GAT1|ETNK1|HSPA9|TM4SF1|WDR4|ZPR1|ST3GAL5|ADNP2|TPM4|SACS|SUPT6H|BACH1|PFKFB3|CFAP70|SLC27A2|C6orf15|SPATA2|GUCY2F|PRRC2C|TMEM39A,"IL6, NCS1, RABGEF1, ACSL5, OSR2"
GSE21063_3H_VS_16H_ANTI_IGM_STIM_BCELL_UP,0.00568867929109876,0.0210762323241317,0.407017918923954,0.60293243573525,1.17207180912903,198,TFPI|RGS13|MYC|AXL|CCR7|SDCBP2|SP1|TGIF1|UTP3|STK33|INO80|CD200|HSPA4L|PDE1C|GUCY1B1|ICOSLG|CTC1|EPOR|MBNL2|CDKN1B|CNNM2|ALDH6A1|SMAD3|SRSF11|TNFAIP3|CLN8|XRN2|RPL27A|CCL7|RCOR3|ARHGAP31|PATL1|DOCK10|ABCC1|SIRT1|MAP4|KPNA7|TERF1|NIBAN2|SCAF4|GPATCH8|PRCP|GJA4|ZNF471|MED10|TMPO|RASD1|GALNT10|ATP6V0A1|GNAL|SPATA6|MERTK|CCN4|SULT1B1|TERB1|HIF1A|PUS10|MAPKAPK2|KMT2A|ZFP14,"TFPI, RGS13, MYC, AXL, CCR7"
GSE21063_3H_VS_16H_ANTI_IGM_STIM_NFATC1_KOBCELL_UP,0.000307593650115447,0.00283825049879253,0.49849310876659,0.635417428898469,1.23426105076888,186,CLMP|GPR183|MYC|PID1|OTULINL|PRRG1|BCL6|FAM168B|TSLP|APOLD1|TAFA4|SAMD11|RASA3|TCF4|PFKFB4|ITGB5|COLEC12|CMSS1|HEXB|EPPK1|CNR1|ST6GAL1|PDAP1|DDX20|ARHGAP22|ATL1|LRRC8A|FGD4|RASAL2|WDR12|CLN8|PLXNC1|DNASE2|ZBTB26|FBXO15|GDF2|AHNAK|FEM1C|NIBAN2|NCAM1|FOXO3|SERBP1|CNPY2|BEX3|RAB29|CDC20|B4GALT6|MEF2C|CD53|CAPN2|KCTD2|ATP2A2|SRCAP|CD93,"CLMP, GPR183, MYC, PID1, OTULINL"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_3H_UP,1.46608175131601e-05,0.000306555806541271,0.593325476396405,0.663123295348456,1.28738816940788,179,SPRY1|GPR183|MYC|DENND5A|RASSF2|AHR|PUS7|TCF7|HMGA1|SPRY2|PIK3R1|PDE4B|SPSB1|STK33|TMEM143|YBX3|HK2|FGF7P3|TNFRSF10B|IGFBP4|CTC1|AGO2|NFKB1|SNHG16|ITGA6|CAMK4|ATG16L1|EIF3J|ATXN2|RASGRP3|UNC5D|ZEB1|LINC02520|GREM2|VSIG1|LEF1|MICU3|LRRC8B|MCUB|MDN1|ATP11C|TUBG1|GYPE|UBASH3A|ZNF416|BTBD3|LEPROTL1|DUSP4|CPNE2|BEX3|FCGRT|FBXL16|HIVEP2|USP6NL|CCR5|NCLN|BEX1|RHOU|RCAN3|SCML4|TTLL4|MRPL4|TAS1R1|ECRG4|TBC1D4|HAUS3,"SPRY1, GPR183, MYC, DENND5A, RASSF2"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_8H_UP,2.08042398797509e-05,0.000400625520530223,0.575610261071129,0.677560406698773,1.30757844104918,146,NR4A3|GPR183|PLAUR|NR4A1|DAB2|CHL1|CYTIP|CHSY1|SAMSN1|RCL1|ZFP36|LHFPL2|SRFBP1|PPP1R15A|TMEM64|MALT1|GADD45B|CLIC4|FFAR3|SPRY4|AJAP1|ETNK1|NFKB1|P2RX7|CD177|TNIP2|ARAP2|RETREG1|FAM102B|TNFAIP3|RELB|REG4|SH3PXD2B|TRIB1|LAMA1|NFKBIA|PDZD2|TIFAB|NFKB2|ERN1|CDK5R1|PTGER4|SH3BP2|HMGN3,"NR4A3, GPR183, PLAUR, NR4A1, DAB2"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_16H_UP,0.0096400727810369,0.029895884525278,0.380730400722792,0.597473467049534,1.1613547175756,196,PTGES|COL14A1|ARF6|OSR2|NT5E|FHL2|FAS|SERPINB8|ARL4C|RBMS1|PPFIBP1|EIF5A|KLRK1|ARG2|SCGN|S100A10|MGLL|CNIH2|GLIPR1|IER5|FBXL7|NXF1|SLC34A2|PTPN14|DGLUCY|EXOC4|JUNB|ARAP2|CASK|BSCL2|GPR137|ANKRD46|AOPEP|UMOD|GNB4|UCP2|FBXO42|RGS17|TMEM260|STOM|GJA4|ITM2B|CCR5|CD48|KLRD1|ATP6V0A1|ARHGAP42|TMEM43|CTSA|CCN4|SNAP29|WASF1|TPBG|CNKSR3|TRIM66|AP5B1|CPQ|BRMS1|KIAA1217|CTSD|UNC93B1|GDF3|CTSF|SSTR1|MMRN1|TSPAN13,"PTGES, COL14A1, ARF6, OSR2, NT5E"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_DN,0.00390402681091231,0.0161053502309608,0.431707695803346,0.607814207115456,1.18029046420129,183,NR4A3|ERO1B|RABGEF1|MGAT4A|SMURF1|IL7R|GFPT2|PIK3R1|TMEM170A|BTG2|PDE4B|LUZP1|CLIP4|MAGED2|KLRK1|KLF3|TSC22D2|WIPF1|ZBTB44|ZDHHC7|XCL1|LRRC39|ARAP2|ATP8A1|WDR35|WWC2|KAT6A|SNRPN|HOOK1|CRTAM|AGPAT4|ZNF284|ADAP2|IL18BP|MED13|TRAPPC10|LEPROTL1|ZMAT1|LINC01138|DIPK1A|PIK3CA|PRDM2|VPS13D|SLC30A7|EGR2|PSME4|MAP3K2|MPP7|FOS|ZNF704|ZNF91|CYTH3|SGK3|RORA|ITPKC|VCPIP1|NBPF10,"NR4A3, ERO1B, RABGEF1, MGAT4A, SMURF1"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_3H_UP,0.00131618777808824,0.00737065155729416,0.45505986738723,0.620103896780278,1.20551720296355,193,IL1R1|ABI3BP|ZFPM2|SERPINB9|BASP1|B3GALNT1|ELK3|PRDM1|SPHK1|EMP1|ARL4C|SAMD11|DAPK2|SCIN|PDLIM4|ANXA5|LYSMD2|ISG20|GLIPR1|MBD2|LCORL|APPL2|UAP1|ADAT2|NR1D1|COX18|ARL6IP5|CRTAM|PAPPA|MCFD2|ATP6V0E2|S100A6|MRPS5|USP18|RORC|SURF1|TSPAN31|CRBN|SH2D1B|ANAPC11|RIPPLY3|GIMAP7|STRC|ACLY|PRDX6|ADAMTS5,"IL1R1, ABI3BP, ZFPM2, SERPINB9, BASP1"
GSE21063_CTRL_VS_ANTI_IGM_STIM_BCELL_NFATC1_KO_8H_UP,0.000673177567682334,0.00485165844637327,0.477270815362862,0.625494612207093,1.21498656190678,186,ERO1B|RABGEF1|ETV3|SMURF1|CHD1|IL7R|BCL6|DNMBP|ZFP36|PIK3R1|TP53BP2|ITPKB|PDE4B|PTPRE|STX1A|ITPRIP|CLCF1|LUZP1|KLF3|TSC22D2|DNTTIP2|PTP4A1|NRIP3|RAPGEF2|SMAGP|RNF125|DDR2|BACH2|KAT6A|SPEN|CRYBG1|ZFYVE28|PELI2|SC5D|HOOK1|ARID5A|FAM83G|RYK|IL18BP|SIRT1|FGF9|LTBP4|CCDC93|REL|PIAS2|FOXO3|CACNA2D2|MIDEAS|GPATCH8|PIK3CA|MACO1|CRTC2|CARNS1|RB1CC1|PSME4|MAP3K2|ELL|FOSB|DDX6|MAPKAPK2|GPR65|GALNT11|CYTH3|RPS6KB1|PER1|SGK3|PHLDB3,"ERO1B, RABGEF1, ETV3, SMURF1, CHD1"
GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_DN,2.012081170476e-06,7.20798489894049e-05,0.627256739718528,0.672243946976358,1.3063670110929,190,CH25H|RASGRP1|PANX1|LETM1|SERPINB9|LPL|IL1RL2|ACSL5|AXL|CXCL9|FAS|RMDN3|PNP|AATF|STK40|EIF2S1|IL2RG|PRDX5|HIVEP1|CHST15|KLHL6|KLRK1|SLCO3A1|PDLIM4|IL15RA|ITGAX|PIK3R6|HLA-E|CD74|DGLUCY|LAP3|IRF1|HLA-DRA|UPP1|ACOT9|PTK2B|FAF2|ARHGAP31|NDUFA13|RNF217|DOCK10|ALAS1|ABCC4|MKRN1|C19orf12|IL18BP|CDYL|GNB4|C8orf33,"CH25H, RASGRP1, PANX1, LETM1, SERPINB9"
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP,0.0169722605500448,0.0438900495752751,0.352487857583619,0.587890060108017,1.14289167442953,193,UCK2|DOCK2|TMEM237|BUB1|DUSP6|SPAG5|CGAS|TMEM106C|KIF2C|TTK|PARPBP|ASPM|PHPT1|DIAPH3|BUB1B|ACOT13|MCM6|NUF2|DHFR|WDR12|CLN6|ASF1B|AKIP1|SAE1|LMNB2|SPC24|NCALD|CCNA2|NCR3|CSF1|SLC27A2|NTAQ1|MELK|ITGB7|POLA2|TARS1|CCNB1|SKA2|TPX2|CCDC50|AARS1|CDCA2|NUP210|DLGAP5|MCM10|ITGAL|EXO1|DERA|MKI67|PRPS2|NDC80|CALM3|PSMD14|VANGL1|SAPCD1|TOP2A|BDH1|ANLN|KIF15|UBE2T|KIF22|ZNF367|DNAJC18|ERI1|DBF4|ELOVL6|TMEM14A|GM2A|PRKCB|TESC|HJURP|AURKA|DEPDC1B|LACTB2|STYXL1|ORC6|CKS1B|GGH|GMDS,"UCK2, DOCK2, TMEM237, BUB1, DUSP6"
GSE2128_C57BL6_VS_NOD_CD4CD8_DP_THYMOCYTE_UP,0.000303036791116907,0.002817548180003,0.49849310876659,0.638328847145877,1.2394181612289,184,SOCS2|DUSP5|PTGS2|EREG|ST3GAL1|PLAUR|PID1|IL24|RCL1|PNP|SLC2A3|CD55|EMP1|PLPP3|TGIF1|RBM17|SNX9|CCNQ|PIGV|CELF1|HK2|KIAA1191|BCL7B|ERRFI1|TTPAL|UPP1|SLC38A2|RALA|EIF1|YOD1|PTPRM|ADM|CARD6|CCL7|PELI2|SH3BP5|AFDN|ATP8B4|FMNL2|NFE4|TMEM39A|ARHGEF3|BTBD8|CTTN|ACVR1B|GNG12|HIVEP2|GIMAP5|TMPO|LRRC8D|CAPN2|PKIG|LHX4|RAB2B|OXSR1|CAB39L|LINC00839|MAGED1|SCML1|CLDND1|CHMP2B|RGS7|SLC19A2|RUSC2|SWT1|KHNYN|USP3|TUG1|BCL2A1|LTF|SLC39A11|ALOX5AP,"SOCS2, DUSP5, PTGS2, EREG, ST3GAL1"
GSE2128_C57BL6_VS_NOD_THYMOCYTE_DN,0.0142732083163751,0.0392432680120652,0.380730400722792,0.589774183071596,1.1465545165063,193,PDE1A|SRPX|SWAP70|PMM1|FFAR4|SPARCL1|GRAMD4|STK35|LRTM2|PPFIBP1|FBXO28|GEM|CASQ2|NKX2-2|PCYOX1L|TXNL4B|H3-5|TENM1|H3C14|TBCK|KRR1|WASHC4|ABCA7|ABCA3|PTDSS1|PIEZO1|NCALD|PRCC|MYH10|MAP1LC3A|PPM1F|SAFB|PEX1|NIBAN2|CC2D2B|DDX47|LITAF|RB1CC1|PRR11|PYM1|RAP2A|MTHFD2|TBC1D22B|XPO4|PCDHB15,"PDE1A, SRPX, SWAP70, PMM1, FFAR4"
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN,0.00109529309360562,0.00652355495360219,0.45505986738723,0.620578491211265,1.20581958605978,189,PTGER2|TFPI|PHLDA1|ARF6|ACSL5|RHOF|MS4A7|IL7R|MIR155HG|PLA1A|SEMA3C|ELK3|MEGF9|GABPB1|SPIDR|PHACTR1|ITPRIP|RPIA|RBM17|STK17B|DUSP1|TMEM135|WDR54|PLCXD1|UTP20|SYT17|MGAT1|DCUN1D3|PPP1R15B|IKZF1|MINPP1|KBTBD7|PLIN2|CRYBG1|MCUB|TLE3|KLF11|TAF15|ATP5MC2|CEP170|UCP2|ME3|TOM1L2|APOO|HACD3|SLC31A2|UIMC1|OXSR1|ECH1|RHOU|FOS|CLEC2D|CISD2|FBXO38,"PTGER2, TFPI, PHLDA1, ARF6, ACSL5"
